,bu_code,bu_naam,gemeente,provincie,netbeheerder,NAL_regio,RES_regio,Jaar,aantal_personenautos,aantal_evs_L,thuislaadpunten_L,werklaadpunten_L,publiekelaadpunten_L,bestemmingslaadpunten_L,laadpunten_parkeergarages_L,laadpunten_parkeerpleinen_L,snellaadpunten_L,vermogen_snellaadpunten_L,aantal_evs_M,thuislaadpunten_M,werklaadpunten_M,publiekelaadpunten_M,bestemmingslaadpunten_M,laadpunten_parkeergarages_M,laadpunten_parkeerpleinen_M,snellaadpunten_M,vermogen_snellaadpunten_M,aantal_evs_H,thuislaadpunten_H,werklaadpunten_H,publiekelaadpunten_H,bestemmingslaadpunten_H,laadpunten_parkeergarages_H,laadpunten_parkeerpleinen_H,snellaadpunten_H,vermogen_snellaadpunten_H,datum_bijgewerkt
76190,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2025,576.2230357,6.126719834,3.46500432,0.0,1.505553477,3.600933304,0.0,0.0,0.02730486,2.047864499,7.053194524,3.638423782,0.0,1.695665078,3.758106717,0.0,0.0,0.028416368,2.131227591,8.086792702,3.831894842,0.0,1.908316452,3.931166089,0.0,0.0,0.029656139,2.224210417,2024-02-28
76191,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2026,594.8397458,8.965310523,4.001297746,0.0,2.103748088,4.045505931,0.0,0.0,0.030685309,2.301398196,11.0740893,4.397190043,0.0,2.518625592,4.32467335,0.0,0.0,0.03268146,2.451109484,13.6079279,4.872881089,0.0,3.014519714,4.640973547,0.0,0.0,0.034967417,2.622556296,2024-02-28
76192,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2027,633.4448425,13.37612966,4.84186456,0.0,3.001743493,4.532732941,0.0,0.0,0.03437461,2.578095785,17.73181348,5.663650786,0.0,3.824220906,4.970712755,0.0,0.0,0.037531976,2.814898214,23.36626961,6.726702796,0.0,4.874852302,5.481306622,0.0,0.0,0.041245062,3.093379613,2024-02-28
76193,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2028,662.4401838,19.37188022,5.992789808,0.0,4.164585168,5.063536394,0.0,0.0,0.038412635,2.880947588,27.5686202,7.547606441,0.0,5.652088239,5.704071983,0.0,0.0,0.043062408,3.229680575,38.980324,9.712260553,0.0,7.683143252,6.47260567,0.0,0.0,0.048680761,3.651057077,2024-02-28
76194,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2029,660.7235086,26.49509928,7.365527481,0.0,5.467077082,5.644022633,0.0,0.0,0.042848845,3.213663409,40.49603715,10.03271615,0.0,7.912779035,6.539537234,0.0,0.0,0.049389412,3.704205911,61.46991593,14.02825504,0.0,11.48304301,7.645876749,0.0,0.0,0.057515217,4.313641286,2024-02-28
76195,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2030,715.0745045,39.03212568,9.801637437,0.0,7.738355567,6.284214298,0.0,0.0,0.047737271,3.580295312,64.09979369,14.60774315,0.0,11.95620985,7.498098377,0.0,0.0,0.056647347,4.248551034,104.4939094,22.35231637,0.0,18.53995285,9.043119475,0.0,0.0,0.068037932,5.102844879,2024-02-28
76196,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2031,733.6721236,54.05366701,12.73115192,0.0,10.31507625,6.984458664,0.0,0.0,0.053133299,3.984997443,95.41209595,20.69848663,0.0,17.02808243,8.590993377,0.0,0.0,0.064985573,4.873918006,170.0252717,35.07205351,0.0,28.73122541,10.79463244,0.0,0.0,0.08131023,6.098267247,2024-02-28
76197,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2032,759.3262281,75.12889126,16.8681512,0.0,13.8162477,7.760498906,0.0,0.0,0.059106763,4.433007249,142.5715936,29.92955196,0.0,24.38550414,9.85035659,0.0,0.0,0.074590195,5.594264612,255.1091048,51.72431231,0.0,41.14059693,12.36111901,0.0,0.0,0.093202646,6.990198436,2024-02-28
76198,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2033,770.3901562,101.703946,22.09560764,0.0,18.05160842,8.612756788,0.0,0.0,0.065726037,4.929452778,206.3277672,42.44082396,0.0,33.88648392,11.25889015,0.0,0.0,0.085415227,6.406142027,352.3617992,70.8386968,0.0,54.35258831,13.75749126,0.0,0.0,0.103922514,7.794188526,2024-02-28
76199,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2034,772.5948451,135.5676214,28.7914235,0.0,23.24962412,9.56052104,0.0,0.0,0.073077482,5.480811177,279.0738216,56.81487629,0.0,44.0758868,12.5433735,0.0,0.0,0.095309958,7.148246865,460.5274208,92.24858132,0.0,68.06884253,15.02180777,0.0,0.0,0.113651888,8.523891632,2024-02-28
76200,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2035,774.078536,179.7178446,37.54244491,0.0,29.81613799,10.61004423,0.0,0.0,0.081246594,6.093494576,361.6307098,73.1969163,0.0,55.00713243,13.71387677,0.0,0.0,0.10439016,7.829262026,584.7635873,116.9304081,0.0,82.96788906,16.16523645,0.0,0.0,0.122523433,9.189257471,2024-02-28
76201,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2036,781.7238992,237.9270947,49.07562576,0.0,38.23393222,11.74246523,0.0,0.0,0.090048249,6.753618678,457.8881459,92.30237244,0.0,67.18246328,14.79190986,0.0,0.0,0.112758807,8.456910531,737.5698009,147.2654124,0.0,100.6340231,17.21245761,0.0,0.0,0.130653084,9.798981313,2024-02-28
76202,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2037,788.8687934,304.0213631,62.17658647,0.0,47.37490438,12.79121424,0.0,0.0,0.098246927,7.368519546,567.1102103,113.9758278,0.0,80.37398376,15.78149169,0.0,0.0,0.120495772,9.037182885,788.8687934,157.637604,0.0,103.671717,18.16755572,0.0,0.0,0.138129917,10.35974377,2024-02-28
76203,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2038,796.4625228,378.2738193,76.89100649,0.0,57.21902991,13.76475328,0.0,0.0,0.105906583,7.942993698,693.5760607,139.0496184,0.0,95.07103516,16.69250833,0.0,0.0,0.127674705,9.575602881,796.4625228,159.332632,0.0,100.9654868,19.04152235,0.0,0.0,0.145034868,10.87761512,2024-02-28
76204,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2039,806.5336893,461.920398,93.45745083,0.0,67.88950437,14.67044667,0.0,0.0,0.113082433,8.481182503,806.5336893,161.451417,0.0,107.0504705,17.53343272,0.0,0.0,0.134358236,10.07686771,806.5336893,161.451417,0.0,98.75600306,19.8436756,0.0,0.0,0.151436026,11.35770197,2024-02-28
76205,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2040,817.3582306,556.3010235,112.2118997,0.0,79.49719325,15.52275127,0.0,0.0,0.119822405,8.986680345,817.3582306,163.7820805,0.0,105.1433678,18.3210317,0.0,0.0,0.14059996,10.54499702,817.3582306,163.7820805,0.0,96.77129639,20.59260338,0.0,0.0,0.157391083,11.80433123,2024-02-28
76206,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2041,825.06074,661.2738511,133.0876249,0.0,91.95409917,16.32779859,0.0,0.0,0.126163038,9.462227828,825.06074,165.4771085,0.0,102.9625059,19.06195495,0.0,0.0,0.146440463,10.98303475,825.06074,165.4771085,0.0,94.55740338,21.22545455,0.0,0.0,0.162408672,12.18065041,2024-02-28
76207,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2042,834.3484505,781.2227006,156.8737233,0.0,105.8009507,17.07343049,0.0,0.0,0.132136347,9.910226009,834.3484505,167.384015,0.0,101.1146416,19.74168673,0.0,0.0,0.151914871,11.39361529,834.3484505,167.384015,0.0,95.61180396,21.22545455,0.0,0.0,0.162910967,12.21832253,2024-02-28
76208,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2043,845.4131133,845.4131133,169.7146785,0.0,111.5723563,17.78188149,0.0,0.0,0.137780379,10.33352845,845.4131133,169.7146785,0.0,99.56887529,20.38570554,0.0,0.0,0.157064108,11.77980811,845.4131133,169.7146785,0.0,96.85951814,21.22545455,0.0,0.0,0.163329546,12.24971596,2024-02-28
76209,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2044,850.8025231,850.8025231,170.9859495,0.0,109.4784192,18.4573895,0.0,0.0,0.143119151,10.73393634,850.8025231,170.9859495,0.0,97.44782368,21.22545455,0.0,0.0,0.163664409,12.2748307,850.8025231,170.9859495,0.0,97.44782368,21.22545455,0.0,0.0,0.163664409,12.2748307,2024-02-28
76210,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2045,859.8377857,859.8377857,172.892856,0.0,107.9568745,19.08424841,0.0,0.0,0.148173956,11.11304671,859.8377857,172.892856,0.0,98.46616027,21.22545455,0.0,0.0,0.164082988,12.30622413,859.8377857,172.892856,0.0,98.46616027,21.22545455,0.0,0.0,0.164082988,12.30622413,2024-02-28
76211,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2046,866.4369183,866.4369183,174.3760055,0.0,106.1991572,19.68533562,0.0,0.0,0.152972804,11.47296029,866.4369183,174.3760055,0.0,99.19701499,21.22545455,0.0,0.0,0.164417852,12.33133887,866.4369183,174.3760055,0.0,99.19701499,21.22545455,0.0,0.0,0.164417852,12.33133887,2024-02-28
76212,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2047,876.170756,876.170756,176.4947905,0.0,104.8956787,20.25337554,0.0,0.0,0.157531879,11.81489092,876.170756,176.4947905,0.0,100.2848797,21.22545455,0.0,0.0,0.164752715,12.35645362,876.170756,176.4947905,0.0,100.2848797,21.22545455,0.0,0.0,0.164752715,12.35645362,2024-02-28
76213,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2048,886.9571427,886.9571427,178.825454,0.0,103.7735781,20.79086811,0.0,0.0,0.161869969,12.14024771,886.9571427,178.825454,0.0,101.4928401,21.22545455,0.0,0.0,0.165087578,12.38156836,886.9571427,178.825454,0.0,101.4928401,21.22545455,0.0,0.0,0.165087578,12.38156836,2024-02-28
76214,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2049,895.173608,895.173608,180.7323605,0.0,102.3942057,21.22545455,0.0,0.0,0.165338726,12.40040442,895.173608,180.7323605,0.0,102.3942057,21.22545455,0.0,0.0,0.165338726,12.40040442,895.173608,180.7323605,0.0,102.3942057,21.22545455,0.0,0.0,0.165338726,12.40040442,2024-02-28
76215,BU02430504,Stadsdennen Zuidwest,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2050,910.0483062,910.0483062,183.910538,0.0,104.0651372,21.22545455,0.0,0.0,0.165673589,12.42551916,910.0483062,183.910538,0.0,104.0651372,21.22545455,0.0,0.0,0.165673589,12.42551916,910.0483062,183.910538,0.0,104.0651372,21.22545455,0.0,0.0,0.165673589,12.42551916,2024-02-28
76216,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2023,68.95897279,3.035025184,2.49337719,2.183595887,1.010122882,2.87393168,0.0,3.884054562,0.459425273,37.90258502,3.035025184,2.49337719,2.183595887,1.010122882,2.87393168,0.0,3.884054562,0.459425273,37.90258502,3.035025184,2.49337719,2.183595887,1.010122882,2.87393168,0.0,3.884054562,0.459425273,37.90258502,2024-02-28
76217,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2024,71.06051578,3.761936751,2.514928268,2.438439131,1.184499481,3.233977574,0.0,4.418477055,0.520673389,42.9555546,3.896416882,2.515865127,2.48359925,1.212757023,3.300457018,0.0,4.513214041,0.53051297,43.76731999,4.030862576,2.516801746,2.44811926,1.242242529,3.37155135,0.0,4.613793878,0.541199052,44.64892178,2024-02-28
76218,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2025,71.80625522,4.561361309,2.55065884,2.730580402,1.360290711,3.647078552,0.0,5.007369262,0.587587712,48.47598626,4.89328107,2.555165939,2.839824702,1.427655654,3.806266111,0.0,5.233921765,0.611506838,50.44931415,5.23864732,2.559855627,2.766063022,1.500245519,3.981543205,0.0,5.481788724,0.638186126,52.65035537,2024-02-28
76219,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2026,71.64612552,5.420846219,2.60591997,3.048252726,1.53216466,4.097348289,0.0,5.629512949,0.660333387,54.47750445,6.022765653,2.618933537,3.243461228,1.649914775,4.380093183,0.0,6.030007958,0.703289605,58.0213924,6.673961871,2.633012475,3.127623327,1.780819104,4.700446704,0.0,6.481265808,0.752482332,62.07979243,2024-02-28
76220,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2027,74.03042333,6.632690171,2.689013017,3.3971752,1.779173861,4.590819017,0.0,6.369992878,0.739725409,61.02734626,7.632304971,2.719199142,3.70457897,1.967574128,5.034411455,0.0,7.001985583,0.807670431,66.63281054,8.755838606,2.753127338,3.541740334,2.183511065,5.551548482,0.0,7.735059547,0.887574276,73.22487778,2024-02-28
76221,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2028,76.33416688,8.051322369,2.810642672,3.775844337,2.050657235,5.128424611,0.0,7.179081846,0.826621782,68.19629706,9.596065308,2.87240728,4.226131904,2.330842798,5.777168537,0.0,8.108011335,0.926682709,76.45132347,11.39845139,2.944473426,4.01051293,2.661737502,6.555550831,0.0,9.217288332,1.047587024,86.42592947,2024-02-28
76222,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2029,76.01050611,9.390088588,2.985764108,4.187345442,2.266854641,5.716349667,0.0,7.983204308,0.92208695,76.07217342,11.59275484,3.102357348,4.816798906,2.650131966,6.62334011,0.0,9.273472076,1.062836862,87.6840411,14.25855033,3.243465303,4.541553254,3.116262848,7.743857146,0.0,10.86011999,1.237700354,102.1102792,2024-02-28
76223,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2030,77.37584304,11.15130674,3.235621037,4.640376184,2.5520242,6.364745261,0.0,8.916769461,1.02728356,84.75089367,14.26086206,3.443895109,5.492409867,3.070543293,7.594185024,0.0,10.66472832,1.2190242,100.5694965,18.1606953,3.705100995,5.14913425,3.71948377,9.159005262,0.0,12.87848903,1.46414421,120.7918973,2024-02-28
76224,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2031,77.91208392,13.03968518,3.586162146,5.134862365,2.822712143,7.07396312,0.0,9.896675263,1.143403547,94.3307926,17.27319363,3.942461227,6.259583994,3.496931729,8.701085257,0.0,12.19801699,1.398458899,115.3728591,22.96621807,4.42159559,5.838771624,4.402327632,10.93296352,0.0,15.33529115,1.74975781,144.3550193,2024-02-28
76225,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2032,79.2715041,15.36319135,4.077520371,5.680998393,3.141527915,7.859948164,0.0,11.00147608,1.271949677,104.9358484,21.07609933,4.668326434,7.138118922,4.008347116,9.97658696,0.0,13.98493408,1.605145822,132.4245304,28.04879012,5.389414191,6.628253285,5.029619316,12.51952431,0.0,17.54914362,2.005676992,165.4683518,2024-02-28
76226,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2033,78.97035584,17.66003735,4.749672888,6.278158933,3.393018753,8.723127562,0.0,12.11614631,1.414393326,116.6874494,25.01108709,5.690801835,8.112434909,4.446496349,11.4031706,0.0,15.84966695,1.838095411,151.6428714,32.49418374,6.648836282,7.502477397,5.425672617,13.93379079,0.0,19.35946341,2.236363494,184.4999882,2024-02-28
76227,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2034,78.64865919,20.2454406,5.583110833,6.937161846,3.655141893,9.683037225,0.0,13.33817912,1.572592964,129.7389195,28.84404797,6.897354704,8.985236916,4.795735441,12.70411434,0.0,17.49984979,2.051025361,169.2095923,36.81099661,8.115053451,8.279254016,5.727795394,15.21430926,0.0,20.94210466,2.445735051,201.7731417,2024-02-28
76228,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2035,78.36613515,23.15535464,6.60288445,7.6613852,3.929134617,10.74600985,0.0,14.67514447,1.748388402,144.2420432,32.58194495,8.277768606,9.766322099,5.068926458,13.88961739,0.0,18.95854385,2.246427029,185.3302299,41.25799305,9.819299002,8.969071315,5.987190828,16.37239076,0.0,22.35958158,2.636646506,217.5233367,2024-02-28
76229,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2036,79.02208981,26.66471857,7.829642104,8.436268036,4.264759424,11.8929426,0.0,16.15770202,1.937795861,159.8681585,36.66317265,9.832324327,10.47180442,5.354008247,14.98146526,0.0,20.3354735,2.426516361,200.1875998,46.70450707,11.84359545,9.587820933,6.342390386,17.43303184,0.0,23.77542223,2.811592767,231.9564033,2024-02-28
76230,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2037,78.88687934,29.8698358,9.20035382,9.143082569,4.4933826,12.95513112,0.0,17.44851372,2.11422755,174.4237729,40.48422688,11.58536523,11.13956577,5.538985111,15.98372839,0.0,21.5227135,2.593012194,213.923506,53.62889614,14.53892007,10.17090788,6.803786735,18.40036935,0.0,25.20415608,2.972490684,245.2304814,2024-02-28
76231,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2038,78.79895172,33.02467386,10.70997093,9.788549115,4.673108791,13.94114587,0.0,18.61425466,2.279059722,188.0224271,44.59679066,13.59076451,11.78900554,5.718615306,16.90641952,0.0,22.62503483,2.747499453,226.6687049,63.355401,18.26058294,10.73641576,7.513190322,19.28553569,0.0,26.79872602,3.121081979,257.4892633,2024-02-28
76232,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2039,78.74817124,36.13099258,12.35360198,10.38020456,4.809287974,14.85844555,0.0,19.66773352,2.433480647,200.7621533,49.4973649,16.0030361,12.41589229,5.94995306,17.75812019,0.0,23.70807325,2.891325891,238.534386,77.47733287,23.64243496,11.280725,8.591738425,20.09796837,0.0,28.6897068,3.258831881,268.8536302,2024-02-28
76233,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2040,79.51531557,39.68866763,14.1640782,10.94560268,4.988671658,15.72167226,0.0,20.71034392,2.578521649,212.7280361,57.04320683,19.26932518,13.07823943,6.454310294,18.5558121,0.0,25.01012239,3.025644851,249.6157002,79.51531557,25.88002592,11.85664564,8.280591685,20.85649352,0.0,29.1370852,3.386981897,279.4260065,2024-02-28
76234,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2041,79.44246818,43.0412189,16.19067574,11.51049897,5.085472393,16.53703609,0.0,21.62250849,2.714969084,223.9849495,66.36873325,23.61687236,13.65097563,7.037423796,19.30623013,0.0,26.34365392,3.151329723,259.9847021,79.44246818,27.77882997,12.35088271,7.736051266,21.49745455,0.0,29.23350581,3.494958048,288.334039,2024-02-28
76235,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2042,79.42152339,46.65394175,18.44866556,12.04522662,5.182103363,17.29222312,0.0,22.47432649,2.843511879,234.58973,79.35999658,29.63714854,14.16940435,7.888078723,19.99467254,0.0,27.88275126,3.269136385,269.7037518,79.42152339,29.65819638,13.26975963,7.464578238,21.49745455,0.0,28.96203278,3.505767197,289.2257937,2024-02-28
76236,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2043,79.36962063,51.27982947,21.26340925,12.60162367,5.348947232,18.00975278,0.0,23.35870002,2.964968797,244.6099258,79.36962063,31.54770792,14.66585644,7.388274829,20.64694432,0.0,28.03521915,3.379945549,278.8455078,79.36962063,31.54770792,14.2002737,7.187233337,21.49745455,0.0,28.68468788,3.51477482,289.9689227,2024-02-28
76237,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2044,80.96856725,58.59046041,25.14618311,13.16872184,5.767024362,18.6939173,0.0,24.46094166,3.079856652,254.0881738,80.96856725,33.8,15.13658862,7.093898272,21.49745455,0.0,28.59135282,3.521980919,290.5634259,80.96856725,33.8,15.13658862,7.093898272,21.49745455,0.0,28.59135282,3.521980919,290.5634259,2024-02-28
76238,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2045,80.08293102,65.73876707,28.19163728,13.6558914,6.27067537,19.32880928,0.0,25.59948465,3.188633671,263.0622778,80.08293102,33.8,15.13657984,6.96737881,21.49745455,0.0,28.46483336,3.530988543,291.3065548,80.08293102,33.8,15.13657984,6.96737881,21.49745455,0.0,28.46483336,3.530988543,291.3065548,2024-02-28
76239,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2046,80.85340865,76.75258843,32.21191695,14.1173933,7.19273056,19.9375993,0.0,27.13032986,3.291902612,271.5819655,80.85340865,33.8,15.13657324,7.077447044,21.49745455,0.0,28.57490159,3.538194642,291.901058,80.85340865,33.8,15.13657324,7.077447044,21.49745455,0.0,28.57490159,3.538194642,291.901058,2024-02-28
76240,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2047,83.30459049,83.30459049,33.8,14.56060539,7.769115458,20.51291854,0.0,28.282034,3.390011755,279.6759698,83.30459049,33.8,15.13656623,7.427615877,21.49745455,0.0,28.92507042,3.545400741,292.4955612,83.30459049,33.8,15.13656623,7.427615877,21.49745455,0.0,28.92507042,3.545400741,292.4955612,2024-02-28
76241,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2048,84.91248475,84.91248475,33.8,14.9627818,7.829389553,21.05729897,0.0,28.88668853,3.48336542,287.3776471,84.91248475,33.8,15.13655719,7.657315057,21.49745455,0.0,29.1547696,3.552606841,293.0900643,84.91248475,33.8,15.13655719,7.657315057,21.49745455,0.0,29.1547696,3.552606841,293.0900643,2024-02-28
76242,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2049,84.79487401,84.79487401,33.8,15.13655425,7.640513522,21.49745455,0.0,29.13796807,3.558011415,293.5359417,84.79487401,33.8,15.13655425,7.640513522,21.49745455,0.0,29.13796807,3.558011415,293.5359417,84.79487401,33.8,15.13655425,7.640513522,21.49745455,0.0,29.13796807,3.558011415,293.5359417,2024-02-28
76243,BU02430601,Sypel Oost,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2050,83.87541993,83.87541993,33.8,15.13654953,7.50916294,21.49745455,0.0,29.00661749,3.565217514,294.1304449,83.87541993,33.8,15.13654953,7.50916294,21.49745455,0.0,29.00661749,3.565217514,294.1304449,83.87541993,33.8,15.13654953,7.50916294,21.49745455,0.0,29.00661749,3.565217514,294.1304449,2024-02-28
76244,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2023,240.0302707,12.60333012,12.60333012,3.27539383,3.36685259,1.386261981,0.0,0.0,0.703332507,56.36791208,12.60333012,12.60333012,3.27539383,3.36685259,1.386261981,0.0,0.0,0.703332507,56.36791208,12.60333012,12.60333012,3.27539383,3.36685259,1.386261981,0.0,0.0,0.703332507,56.36791208,2024-02-28
76245,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2024,249.1559334,15.73628272,13.34519143,3.657658696,4.035016729,1.559932753,0.0,0.0,0.797097029,63.88258013,16.29881674,13.45280811,3.725398875,4.131276503,1.5919996,0.0,0.0,0.812160408,65.08982023,16.86120669,13.56039724,3.672178891,4.231719358,1.626292471,0.0,0.0,0.828519693,66.40091951,2024-02-28
76246,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2025,247.3326569,18.74396395,13.94701587,4.095870604,4.574693584,1.759195033,0.0,0.0,0.899535927,72.09244778,20.10791906,14.20987355,4.259737054,4.801243667,1.835980318,0.0,0.0,0.936153632,75.02713872,21.52712971,14.48337992,4.149094533,5.045365302,1.920526507,0.0,0.0,0.976996857,78.30048004,2024-02-28
76247,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2026,246.781099,22.27583812,14.6372637,4.572379089,5.192288145,1.976385937,0.0,0.0,1.010902021,81.01777699,24.74930063,15.11500797,4.865191843,5.591326539,2.112770006,0.0,0.0,1.076663541,86.2881712,27.42525581,15.63186329,4.691434991,6.034942694,2.267294872,0.0,0.0,1.151972512,92.32373674,2024-02-28
76248,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2027,247.2087351,26.42354436,15.42955616,5.095762801,5.899432888,2.214415154,0.0,0.0,1.132442984,90.75856136,30.40584496,16.19739889,5.556868456,6.524135596,2.428385214,0.0,0.0,1.236459774,99.09488769,34.88181777,17.06042847,5.312610502,7.240145142,2.677830044,0.0,0.0,1.358784285,108.8984688,2024-02-28
76249,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2028,246.1118829,30.96910185,16.33261492,5.663766505,6.625016921,2.473733148,0.0,0.0,1.265472331,101.4200713,36.91089616,17.48338108,6.339197857,7.530206763,2.786659528,0.0,0.0,1.418655245,113.6967697,43.84370492,18.82608015,6.015769395,8.5992216,3.162117925,0.0,0.0,1.603747228,128.5307899,2024-02-28
76250,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2029,243.7578299,35.92546695,17.35972373,6.281018163,7.36678747,2.757323101,0.0,0.0,1.411619615,113.1329058,44.35263067,19.00760117,7.225198358,8.61235591,3.19481658,0.0,0.0,1.627093151,130.4018266,54.55167689,21.00195878,6.812329881,10.12718049,3.735306174,0.0,0.0,1.894791045,151.8562187,2024-02-28
76251,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2030,252.992925,43.49872486,18.53013156,6.960564275,8.659305886,3.070081462,0.0,0.0,1.572664728,126.0397126,55.62839671,20.81542896,8.2386148,10.41869964,3.66311073,0.0,0.0,1.866199789,149.5647997,70.84076391,23.68152326,7.723701375,12.62062786,4.417913225,0.0,0.0,2.241453135,179.6391208,2024-02-28
76252,BU02430602,Sypel West,Harderwijk,Gelderland,Liander,Oost,Noord-Veluwe,2031,253.2142727,50.55897361,19.85199474,7.702293548,9.700767715,3.412177887,0.0,0.0,1.7504324,140.286733,66.97362161,22.94190199,9.389375991,12.01784691,4.197032159,0.0,0.0,2.140895726,171.5800433,89.04727356,27.09706494,8.758157437,15.1294059,5.273594974,0.0,0.0,2.678697974,214.6816908,2024-02-28
